date,country,daily
7/5/20,US,326
7/6/20,US,377
7/7/20,US,1159
7/8/20,US,822
7/9/20,US,1019
7/10/20,US,814
7/11/20,US,729
7/12/20,US,472
7/13/20,US,447
7/14/20,US,915
7/15/20,US,981
7/16/20,US,952
7/17/20,US,924
7/18/20,US,857
7/19/20,US,485
7/20/20,US,562
7/21/20,US,1085
7/22/20,US,1223
7/23/20,US,1068
7/24/20,US,1104
7/25/20,US,932
7/26/20,US,531
7/27/20,US,1127
7/28/20,US,1331
7/29/20,US,1408
7/30/20,US,1236
7/31/20,US,1237
8/1/20,US,1087
8/2/20,US,438
8/3/20,US,583
8/4/20,US,1284
8/5/20,US,1440
8/6/20,US,1237
8/7/20,US,1243
8/8/20,US,1070
8/9/20,US,521
8/10/20,US,634
8/11/20,US,1024
8/12/20,US,1504
8/13/20,US,1064
8/14/20,US,1337
8/15/20,US,1000
8/16/20,US,615
8/17/20,US,493
8/18/20,US,1227
8/19/20,US,1335
8/20/20,US,1105
8/21/20,US,1083
8/22/20,US,909
8/23/20,US,546
8/24/20,US,476
8/25/20,US,1223
8/26/20,US,1163
8/27/20,US,1113
8/28/20,US,975
8/29/20,US,916
8/30/20,US,441
8/31/20,US,542
9/1/20,US,1027
9/2/20,US,1073
9/3/20,US,1030
9/4/20,US,957
9/5/20,US,757
9/6/20,US,469
9/7/20,US,314
9/8/20,US,457
9/9/20,US,1159
9/10/20,US,922
9/11/20,US,1154
9/12/20,US,710
9/13/20,US,428
9/14/20,US,434
9/15/20,US,1199
9/16/20,US,957
9/17/20,US,857
9/18/20,US,889
9/19/20,US,730
9/20/20,US,267
9/21/20,US,424
9/22/20,US,1028
9/23/20,US,1062
9/24/20,US,898
9/25/20,US,941
9/26/20,US,769
9/27/20,US,315
9/28/20,US,356
9/29/20,US,863
9/30/20,US,954
10/1/20,US,869
10/2/20,US,854
10/3/20,US,683
10/4/20,US,374
10/5/20,US,483
10/6/20,US,685
10/7/20,US,917
10/8/20,US,991
10/9/20,US,969
10/10/20,US,659
10/11/20,US,471
10/12/20,US,399
10/13/20,US,800
10/14/20,US,987
10/15/20,US,837
10/16/20,US,944
10/17/20,US,766
10/18/20,US,491
10/19/20,US,483
10/20/20,US,925
10/21/20,US,1123
10/22/20,US,891
10/23/20,US,963
10/24/20,US,954
10/25/20,US,461
10/26/20,US,533
10/27/20,US,972
10/28/20,US,1033
10/29/20,US,1004
10/30/20,US,1057
10/31/20,US,925
11/1/20,US,507
11/2/20,US,572
11/3/20,US,1578
11/4/20,US,1107
11/5/20,US,1165
11/6/20,US,1225
11/7/20,US,1090
11/8/20,US,574
11/9/20,US,775
11/10/20,US,1416
11/11/20,US,1435
11/12/20,US,1209
11/13/20,US,1200
11/14/20,US,1347
11/15/20,US,780
11/16/20,US,835
11/17/20,US,1711
11/18/20,US,1915
11/19/20,US,2054
11/20/20,US,1960
11/21/20,US,1623
11/22/20,US,1038
11/23/20,US,1101
11/24/20,US,2131
11/25/20,US,2260
11/26/20,US,1387
11/27/20,US,1554
11/28/20,US,1366
11/29/20,US,1042
11/30/20,US,1344
12/1/20,US,2545
12/2/20,US,2818
12/3/20,US,2937
12/4/20,US,2697
12/5/20,US,2364
12/6/20,US,1363
12/7/20,US,1600
12/8/20,US,2621
12/9/20,US,3181
12/10/20,US,2994
12/11/20,US,3407
12/12/20,US,2478
12/13/20,US,1637
12/14/20,US,1650
12/15/20,US,3086
12/16/20,US,3678
12/17/20,US,3502
12/18/20,US,2966
12/19/20,US,2679
12/20/20,US,1732
12/21/20,US,1900
12/22/20,US,3399
12/23/20,US,3423
12/24/20,US,2896
12/25/20,US,1458
12/26/20,US,1891
12/27/20,US,1437
12/28/20,US,2002
12/29/20,US,3619
12/30/20,US,3792
12/31/20,US,3428
1/1/21,US,2136
1/2/21,US,2557
1/3/21,US,1458
1/4/21,US,2094
1/5/21,US,3690
1/6/21,US,3893
1/7/21,US,4004
1/8/21,US,4099
1/9/21,US,3306
1/10/21,US,2019
1/11/21,US,2099
1/12/21,US,4460
1/13/21,US,3994
1/14/21,US,3967
1/15/21,US,3912
1/16/21,US,3419
1/17/21,US,1901
1/18/21,US,1560
1/19/21,US,2707
1/20/21,US,4413
1/21/21,US,4186
1/22/21,US,3823
1/23/21,US,3375
1/24/21,US,1865
1/25/21,US,1974
1/26/21,US,4023
1/27/21,US,3946
1/28/21,US,4013
1/29/21,US,3644
1/30/21,US,2797
1/31/21,US,1863
2/1/21,US,2081
2/2/21,US,3420
2/3/21,US,3882
2/4/21,US,3747
2/5/21,US,3665
2/6/21,US,2686
2/7/21,US,1441
2/8/21,US,1615
2/9/21,US,3049
2/10/21,US,3305
2/11/21,US,3214
2/12/21,US,2930
2/13/21,US,2198
2/14/21,US,1172
2/15/21,US,963
2/16/21,US,1746
2/17/21,US,2396
2/18/21,US,2514
2/19/21,US,2625
2/20/21,US,1838
2/21/21,US,1239
2/22/21,US,1314
2/23/21,US,2275
2/24/21,US,3183
2/25/21,US,2433
2/26/21,US,2079
2/27/21,US,1522
2/28/21,US,1093
3/1/21,US,1515
3/2/21,US,1941
3/3/21,US,2481
3/4/21,US,1922
3/5/21,US,1803
3/6/21,US,1510
3/7/21,US,703
3/8/21,US,736
3/9/21,US,1805
3/10/21,US,1570
3/11/21,US,1558
3/12/21,US,1545
3/13/21,US,1032
3/14/21,US,585
3/15/21,US,748
3/16/21,US,1180
3/17/21,US,1227
3/18/21,US,1646
3/19/21,US,1127
3/20/21,US,740
3/21/21,US,488
3/22/21,US,721
3/23/21,US,875
3/24/21,US,1510
3/25/21,US,1400
3/26/21,US,1151
3/27/21,US,796
3/28/21,US,525
3/29/21,US,704
3/30/21,US,883
3/31/21,US,1078
4/1/21,US,1077
4/2/21,US,955
4/3/21,US,751
4/4/21,US,297
4/5/21,US,505
4/6/21,US,860
4/7/21,US,2594
4/8/21,US,1028
4/9/21,US,891
4/10/21,US,712
4/11/21,US,305
4/12/21,US,474
4/13/21,US,831
4/14/21,US,956
4/15/21,US,906
4/16/21,US,879
4/17/21,US,701
4/18/21,US,339
4/19/21,US,498
4/20/21,US,843
4/21/21,US,860
4/22/21,US,968
4/23/21,US,778
4/24/21,US,751
4/25/21,US,293
4/26/21,US,490
4/27/21,US,654
4/28/21,US,968
4/29/21,US,877
4/30/21,US,750
5/1/21,US,716
5/2/21,US,340
5/3/21,US,500
5/4/21,US,876
5/5/21,US,795
5/6/21,US,798
5/7/21,US,759
5/8/21,US,631
5/9/21,US,249
5/10/21,US,412
5/11/21,US,688
5/12/21,US,769
5/13/21,US,767
5/14/21,US,657
5/15/21,US,500
5/16/21,US,277
5/17/21,US,396
5/18/21,US,771
5/19/21,US,677
5/20/21,US,678
5/21/21,US,616
5/22/21,US,498
5/23/21,US,198
5/24/21,US,446
5/25/21,US,635
5/26/21,US,979
5/27/21,US,1362
5/28/21,US,563
5/29/21,US,333
5/30/21,US,135
5/31/21,US,153
6/1/21,US,651
6/2/21,US,559
6/3/21,US,619
6/4/21,US,527
6/5/21,US,385
6/6/21,US,172
6/7/21,US,318
6/8/21,US,342
6/9/21,US,451
6/10/21,US,433
6/11/21,US,651
6/12/21,US,294
6/13/21,US,114
6/14/21,US,181
6/15/21,US,321
6/16/21,US,377
6/17/21,US,286
6/18/21,US,600
6/19/21,US,173
6/20/21,US,89
6/21/21,US,278
6/22/21,US,328
6/23/21,US,381
6/24/21,US,345
6/25/21,US,499
6/26/21,US,151
6/27/21,US,78
6/28/21,US,155
6/29/21,US,318
6/30/21,US,251
7/1/21,US,310
7/2/21,US,476
7/3/21,US,82
7/4/21,US,37
7/5/21,US,51
7/6/21,US,341
7/7/21,US,295
7/8/21,US,260
7/9/21,US,507
7/10/21,US,140
7/11/21,US,31
7/12/21,US,246
7/13/21,US,358
7/14/21,US,335
7/15/21,US,286
7/16/21,US,396
7/17/21,US,74
7/18/21,US,141
7/19/21,US,218
7/20/21,US,295
7/21/21,US,340
7/22/21,US,332
7/23/21,US,531
7/24/21,US,121
7/25/21,US,47
7/26/21,US,278
7/27/21,US,444
7/28/21,US,391
7/29/21,US,327
7/30/21,US,896
7/31/21,US,155
8/1/21,US,78
8/2/21,US,461
8/3/21,US,591
8/4/21,US,498
8/5/21,US,544
8/6/21,US,1157
8/7/21,US,232
8/8/21,US,129
8/9/21,US,510
8/10/21,US,1282
8/11/21,US,359
8/12/21,US,992
8/13/21,US,1074
8/14/21,US,255
8/15/21,US,183
8/16/21,US,1071
8/17/21,US,1000
8/18/21,US,1182
8/19/21,US,1735
8/20/21,US,1493
8/21/21,US,526
8/22/21,US,196
8/23/21,US,1394
8/24/21,US,1417
8/25/21,US,1501
8/26/21,US,2226
8/27/21,US,1736
8/28/21,US,571
8/29/21,US,316
8/30/21,US,1786
8/31/21,US,1375
9/1/21,US,2035
9/2/21,US,2978
9/3/21,US,1945
9/4/21,US,579
9/5/21,US,407
9/6/21,US,568
9/7/21,US,2143
9/8/21,US,2203
9/9/21,US,3274
9/10/21,US,2372
9/11/21,US,760
9/12/21,US,329
9/13/21,US,2210
9/14/21,US,1804
9/15/21,US,2739
9/16/21,US,3468
9/17/21,US,2412
9/18/21,US,874
9/19/21,US,354
9/20/21,US,2353
9/21/21,US,2253
9/22/21,US,2823
9/23/21,US,3210
9/24/21,US,2544
9/25/21,US,698
9/26/21,US,323
9/27/21,US,2418
9/28/21,US,2057
9/29/21,US,2552
9/30/21,US,2746
10/1/21,US,2128
10/2/21,US,661
10/3/21,US,253
10/4/21,US,2115
10/5/21,US,1734
10/6/21,US,2557
10/7/21,US,2392
10/8/21,US,1837
10/9/21,US,279
10/10/21,US,255
10/11/21,US,1182
10/12/21,US,2416
1/22/20,UK,0
1/23/20,UK,0
1/24/20,UK,0
1/25/20,UK,0
1/26/20,UK,0
1/27/20,UK,0
1/28/20,UK,0
1/29/20,UK,0
1/30/20,UK,0
1/31/20,UK,0
2/1/20,UK,0
2/2/20,UK,0
2/3/20,UK,0
2/4/20,UK,0
2/5/20,UK,0
2/6/20,UK,0
2/7/20,UK,0
2/8/20,UK,0
2/9/20,UK,0
2/10/20,UK,0
2/11/20,UK,0
2/12/20,UK,0
2/13/20,UK,0
2/14/20,UK,0
2/15/20,UK,0
2/16/20,UK,0
2/17/20,UK,0
2/18/20,UK,0
2/19/20,UK,0
2/20/20,UK,0
2/21/20,UK,0
2/22/20,UK,0
2/23/20,UK,0
2/24/20,UK,0
2/25/20,UK,0
2/26/20,UK,0
2/27/20,UK,0
2/28/20,UK,0
2/29/20,UK,0
3/1/20,UK,0
3/2/20,UK,0
3/3/20,UK,0
3/4/20,UK,0
3/5/20,UK,0
3/6/20,UK,1
3/7/20,UK,1
3/8/20,UK,0
3/9/20,UK,1
3/10/20,UK,4
3/11/20,UK,0
3/12/20,UK,2
3/13/20,UK,1
3/14/20,UK,19
3/15/20,UK,14
3/16/20,UK,23
3/17/20,UK,17
3/18/20,UK,35
3/19/20,UK,46
3/20/20,UK,32
3/21/20,UK,58
3/22/20,UK,35
3/23/20,UK,76
3/24/20,UK,148
3/25/20,UK,191
3/26/20,UK,182
3/27/20,UK,288
3/28/20,UK,292
3/29/20,UK,213
3/30/20,UK,374
3/31/20,UK,404
4/1/20,UK,673
4/2/20,UK,657
4/3/20,UK,737
4/4/20,UK,757
4/5/20,UK,601
4/6/20,UK,570
4/7/20,UK,1105
4/8/20,UK,1032
4/9/20,UK,1117
4/10/20,UK,1123
4/11/20,UK,844
4/12/20,UK,657
4/13/20,UK,725
4/14/20,UK,1080
4/15/20,UK,884
4/16/20,UK,1040
4/17/20,UK,914
4/18/20,UK,1108
4/19/20,UK,433
4/20/20,UK,576
4/21/20,UK,1224
4/22/20,UK,857
4/23/20,UK,684
4/24/20,UK,1018
4/25/20,UK,816
4/26/20,UK,364
4/27/20,UK,323
4/28/20,UK,971
4/29/20,UK,771
4/30/20,UK,636
5/1/20,UK,700
5/2/20,UK,585
5/3/20,UK,253
5/4/20,UK,273
5/5/20,UK,725
5/6/20,UK,647
5/7/20,UK,458
5/8/20,UK,580
5/9/20,UK,275
5/10/20,UK,217
5/11/20,UK,188
5/12/20,UK,615
5/13/20,UK,448
5/14/20,UK,353
5/15/20,UK,351
5/16/20,UK,411
5/17/20,UK,67
5/18/20,UK,146
5/19/20,UK,501
5/20/20,UK,329
5/21/20,UK,273
5/22/20,UK,291
5/23/20,UK,220
5/24/20,UK,379
5/25/20,UK,104
5/26/20,UK,131
5/27/20,UK,422
5/28/20,UK,343
5/29/20,UK,274
5/30/20,UK,154
5/31/20,UK,60
6/1/20,UK,86
6/2/20,UK,250
6/3/20,UK,254
6/4/20,UK,130
6/5/20,UK,258
6/6/20,UK,143
6/7/20,UK,54
6/8/20,UK,47
6/9/20,UK,197
6/10/20,UK,164
6/11/20,UK,76
6/12/20,UK,131
6/13/20,UK,107
6/14/20,UK,27
6/15/20,UK,29
6/16/20,UK,120
6/17/20,UK,110
6/18/20,UK,67
6/19/20,UK,84
6/20/20,UK,71
6/21/20,UK,31
6/22/20,UK,13
6/23/20,UK,94
6/24/20,UK,87
6/25/20,UK,99
6/26/20,UK,77
6/27/20,UK,40
6/28/20,UK,31
6/29/20,UK,21
6/30/20,UK,54
7/1/20,UK,97
7/2/20,UK,41
7/3/20,UK,49
7/4/20,UK,32
7/5/20,UK,19
7/6/20,UK,11
7/7/20,UK,54
7/8/20,UK,57
7/9/20,UK,31
7/10/20,UK,34
7/11/20,UK,17
7/12/20,UK,9
7/13/20,UK,10
7/14/20,UK,44
7/15/20,UK,26
7/16/20,UK,24
7/17/20,UK,26
7/18/20,UK,9
7/19/20,UK,11
7/20/20,UK,10
7/21/20,UK,25
7/22/20,UK,17
7/23/20,UK,9
7/24/20,UK,32
7/25/20,UK,15
7/26/20,UK,8
7/27/20,UK,3
7/28/20,UK,21
7/29/20,UK,34
7/30/20,UK,0
7/31/20,UK,20
8/1/20,UK,13
8/2/20,UK,5
8/3/20,UK,1
8/4/20,UK,18
8/5/20,UK,14
8/6/20,UK,18
8/7/20,UK,12
8/8/20,UK,3
8/9/20,UK,5
8/10/20,UK,18
8/11/20,UK,13
8/12/20,UK,20
8/13/20,UK,18
8/14/20,UK,11
8/15/20,UK,3
8/16/20,UK,5
8/17/20,UK,3
8/18/20,UK,12
8/19/20,UK,17
8/20/20,UK,6
8/21/20,UK,2
8/22/20,UK,18
8/23/20,UK,6
8/24/20,UK,4
8/25/20,UK,16
8/26/20,UK,17
8/27/20,UK,12
8/28/20,UK,9
8/29/20,UK,12
8/30/20,UK,1
8/31/20,UK,3
9/1/20,UK,3
9/2/20,UK,10
9/3/20,UK,14
9/4/20,UK,10
9/5/20,UK,12
9/6/20,UK,2
9/7/20,UK,3
9/8/20,UK,32
9/9/20,UK,8
9/10/20,UK,14
9/11/20,UK,6
9/12/20,UK,9
9/13/20,UK,5
9/14/20,UK,9
9/15/20,UK,27
9/16/20,UK,20
9/17/20,UK,21
9/18/20,UK,27
9/19/20,UK,27
9/20/20,UK,18
9/21/20,UK,11
9/22/20,UK,37
9/23/20,UK,37
9/24/20,UK,40
9/25/20,UK,34
9/26/20,UK,35
9/27/20,UK,17
9/28/20,UK,13
9/29/20,UK,72
9/30/20,UK,71
10/1/20,UK,59
10/2/20,UK,66
10/3/20,UK,49
10/4/20,UK,33
10/5/20,UK,19
10/6/20,UK,76
10/7/20,UK,70
10/8/20,UK,77
10/9/20,UK,87
10/10/20,UK,81
10/11/20,UK,65
10/12/20,UK,50
10/13/20,UK,143
10/14/20,UK,137
10/15/20,UK,138
10/16/20,UK,136
10/17/20,UK,150
10/18/20,UK,67
10/19/20,UK,80
10/20/20,UK,241
10/21/20,UK,191
10/22/20,UK,189
10/23/20,UK,224
10/24/20,UK,174
10/25/20,UK,151
10/26/20,UK,102
10/27/20,UK,367
10/28/20,UK,310
10/29/20,UK,280
10/30/20,UK,274
10/31/20,UK,326
11/1/20,UK,162
11/2/20,UK,136
11/3/20,UK,397
11/4/20,UK,492
11/5/20,UK,378
11/6/20,UK,355
11/7/20,UK,413
11/8/20,UK,156
11/9/20,UK,195
11/10/20,UK,532
11/11/20,UK,596
11/12/20,UK,563
11/13/20,UK,376
11/14/20,UK,462
11/15/20,UK,168
11/16/20,UK,214
11/17/20,UK,599
11/18/20,UK,529
11/19/20,UK,502
11/20/20,UK,511
11/21/20,UK,340
11/22/20,UK,399
11/23/20,UK,207
11/24/20,UK,608
11/25/20,UK,695
11/26/20,UK,498
11/27/20,UK,520
11/28/20,UK,479
11/29/20,UK,215
11/30/20,UK,203
12/1/20,UK,603
12/2/20,UK,648
12/3/20,UK,414
12/4/20,UK,504
12/5/20,UK,397
12/6/20,UK,231
12/7/20,UK,189
12/8/20,UK,599
12/9/20,UK,533
12/10/20,UK,516
12/11/20,UK,424
12/12/20,UK,520
12/13/20,UK,144
12/14/20,UK,233
12/15/20,UK,506
12/16/20,UK,612
12/17/20,UK,532
12/18/20,UK,490
12/19/20,UK,537
12/20/20,UK,326
12/21/20,UK,215
12/22/20,UK,691
12/23/20,UK,748
12/24/20,UK,575
12/25/20,UK,570
12/26/20,UK,211
12/27/20,UK,347
12/28/20,UK,357
12/29/20,UK,458
12/30/20,UK,982
12/31/20,UK,965
1/1/21,UK,615
1/2/21,UK,445
1/3/21,UK,455
1/4/21,UK,410
1/5/21,UK,881
1/6/21,UK,1042
1/7/21,UK,1162
1/8/21,UK,1333
1/9/21,UK,1035
1/10/21,UK,567
1/11/21,UK,529
1/12/21,UK,1246
1/13/21,UK,1568
1/14/21,UK,1253
1/15/21,UK,1285
1/16/21,UK,1299
1/17/21,UK,682
1/18/21,UK,602
1/19/21,UK,1612
1/20/21,UK,1826
1/21/21,UK,1296
1/22/21,UK,1401
1/23/21,UK,1352
1/24/21,UK,611
1/25/21,UK,594
1/26/21,UK,1636
1/27/21,UK,1726
1/28/21,UK,1239
1/29/21,UK,1248
1/30/21,UK,1205
1/31/21,UK,590
2/1/21,UK,407
2/2/21,UK,1451
2/3/21,UK,1322
2/4/21,UK,915
2/5/21,UK,1015
2/6/21,UK,828
2/7/21,UK,376
2/8/21,UK,333
2/9/21,UK,1052
2/10/21,UK,1002
2/11/21,UK,680
2/12/21,UK,759
2/13/21,UK,621
2/14/21,UK,259
2/15/21,UK,235
2/16/21,UK,799
2/17/21,UK,738
2/18/21,UK,455
2/19/21,UK,533
2/20/21,UK,446
2/21/21,UK,217
2/22/21,UK,178
2/23/21,UK,548
2/24/21,UK,443
2/25/21,UK,324
2/26/21,UK,345
2/27/21,UK,291
2/28/21,UK,144
3/1/21,UK,104
3/2/21,UK,343
3/3/21,UK,487
3/4/21,UK,242
3/5/21,UK,236
3/6/21,UK,159
3/7/21,UK,82
3/8/21,UK,65
3/9/21,UK,231
3/10/21,UK,190
3/11/21,UK,181
3/12/21,UK,176
3/13/21,UK,122
3/14/21,UK,52
3/15/21,UK,64
3/16/21,UK,110
3/17/21,UK,141
3/18/21,UK,95
3/19/21,UK,100
3/20/21,UK,96
3/21/21,UK,34
3/22/21,UK,18
3/23/21,UK,112
3/24/21,UK,98
3/25/21,UK,63
3/26/21,UK,71
3/27/21,UK,58
3/28/21,UK,21
3/29/21,UK,23
3/30/21,UK,55
3/31/21,UK,43
4/1/21,UK,51
4/2/21,UK,52
4/3/21,UK,10
4/4/21,UK,10
4/5/21,UK,28
4/6/21,UK,20
4/7/21,UK,45
4/8/21,UK,53
4/9/21,UK,60
4/10/21,UK,40
4/11/21,UK,7
4/12/21,UK,15
4/13/21,UK,23
4/14/21,UK,38
4/15/21,UK,31
4/16/21,UK,34
4/17/21,UK,36
4/18/21,UK,10
4/19/21,UK,6
4/20/21,UK,33
4/21/21,UK,20
4/22/21,UK,20
4/23/21,UK,41
4/24/21,UK,32
4/25/21,UK,11
4/26/21,UK,7
4/27/21,UK,17
4/28/21,UK,29
4/29/21,UK,25
4/30/21,UK,16
5/1/21,UK,7
5/2/21,UK,14
5/3/21,UK,1
5/4/21,UK,6
5/5/21,UK,27
5/6/21,UK,13
5/7/21,UK,15
5/8/21,UK,5
5/9/21,UK,2
5/10/21,UK,5
5/11/21,UK,20
5/12/21,UK,11
5/13/21,UK,11
5/14/21,UK,18
5/15/21,UK,7
5/16/21,UK,4
5/17/21,UK,5
5/18/21,UK,7
5/19/21,UK,3
5/20/21,UK,7
5/21/21,UK,9
5/22/21,UK,6
5/23/21,UK,5
5/24/21,UK,3
5/25/21,UK,15
5/26/21,UK,9
5/27/21,UK,10
5/28/21,UK,10
5/29/21,UK,7
5/30/21,UK,6
5/31/21,UK,2
6/1/21,UK,0
6/2/21,UK,12
6/3/21,UK,18
6/4/21,UK,11
6/5/21,UK,13
6/6/21,UK,4
6/7/21,UK,1
6/8/21,UK,14
6/9/21,UK,6
6/10/21,UK,7
6/11/21,UK,17
6/12/21,UK,12
6/13/21,UK,8
6/14/21,UK,3
6/15/21,UK,10
6/16/21,UK,9
6/17/21,UK,19
6/18/21,UK,11
6/19/21,UK,14
6/20/21,UK,6
6/21/21,UK,5
6/22/21,UK,27
6/23/21,UK,19
6/24/21,UK,21
6/25/21,UK,18
6/26/21,UK,23
6/27/21,UK,11
6/28/21,UK,3
6/29/21,UK,23
6/30/21,UK,14
7/1/21,UK,22
7/2/21,UK,27
7/3/21,UK,18
7/4/21,UK,15
7/5/21,UK,9
7/6/21,UK,37
7/7/21,UK,33
7/8/21,UK,36
7/9/21,UK,30
7/10/21,UK,34
7/11/21,UK,26
7/12/21,UK,6
7/13/21,UK,50
7/14/21,UK,50
7/15/21,UK,67
7/16/21,UK,49
7/17/21,UK,47
7/18/21,UK,28
7/19/21,UK,19
7/20/21,UK,102
7/21/21,UK,73
7/22/21,UK,84
7/23/21,UK,64
7/24/21,UK,88
7/25/21,UK,28
7/26/21,UK,14
7/27/21,UK,131
7/28/21,UK,127
7/29/21,UK,91
7/30/21,UK,68
7/31/21,UK,72
8/1/21,UK,65
8/2/21,UK,25
8/3/21,UK,140
8/4/21,UK,121
8/5/21,UK,90
8/6/21,UK,92
8/7/21,UK,103
8/8/21,UK,45
8/9/21,UK,37
8/10/21,UK,146
8/11/21,UK,108
8/12/21,UK,95
8/13/21,UK,100
8/14/21,UK,94
8/15/21,UK,59
8/16/21,UK,27
8/17/21,UK,170
8/18/21,UK,111
8/19/21,UK,114
8/20/21,UK,114
8/21/21,UK,104
8/22/21,UK,49
8/23/21,UK,42
8/24/21,UK,174
8/25/21,UK,149
8/26/21,UK,142
8/27/21,UK,101
8/28/21,UK,133
8/29/21,UK,61
8/30/21,UK,48
8/31/21,UK,51
9/1/21,UK,207
9/2/21,UK,178
9/3/21,UK,121
9/4/21,UK,120
9/5/21,UK,68
9/6/21,UK,45
9/7/21,UK,210
9/8/21,UK,191
9/9/21,UK,167
9/10/21,UK,147
9/11/21,UK,156
9/12/21,UK,56
9/13/21,UK,62
9/14/21,UK,187
9/15/21,UK,201
9/16/21,UK,159
9/17/21,UK,180
9/18/21,UK,164
9/19/21,UK,61
9/20/21,UK,50
9/21/21,UK,204
9/22/21,UK,168
9/23/21,UK,195
9/24/21,UK,180
9/25/21,UK,129
9/26/21,UK,64
9/27/21,UK,40
9/28/21,UK,177
9/29/21,UK,160
9/30/21,UK,137
10/1/21,UK,128
10/2/21,UK,124
10/3/21,UK,43
10/4/21,UK,40
10/5/21,UK,166
10/6/21,UK,150
10/7/21,UK,124
10/8/21,UK,127
10/9/21,UK,156
10/10/21,UK,38
10/11/21,UK,28
10/12/21,UK,184
