date,country,daily case
5/18/20,UK,2577
5/19/20,UK,3058
5/20/20,UK,2712
5/21/20,UK,2554
5/22/20,UK,2041
5/23/20,UK,1508
5/24/20,UK,1355
5/25/20,UK,1613
5/26/20,UK,1659
5/27/20,UK,1809
5/28/20,UK,1736
5/29/20,UK,1508
5/30/20,UK,1107
5/31/20,UK,1070
6/1/20,UK,1444
6/2/20,UK,1470
6/3/20,UK,1349
6/4/20,UK,1238
6/5/20,UK,1110
6/6/20,UK,794
6/7/20,UK,718
6/8/20,UK,1094
6/9/20,UK,1159
6/10/20,UK,1186
6/11/20,UK,1007
6/12/20,UK,1054
6/13/20,UK,888
6/14/20,UK,807
6/15/20,UK,1031
6/16/20,UK,1083
6/17/20,UK,999
6/18/20,UK,1020
6/19/20,UK,984
6/20/20,UK,666
6/21/20,UK,624
6/22/20,UK,892
6/23/20,UK,882
6/24/20,UK,777
6/25/20,UK,697
6/26/20,UK,639
6/27/20,UK,634
6/28/20,UK,407
6/29/20,UK,620
6/30/20,UK,404
7/1/20,UK,63
7/2/20,UK,6
7/3/20,UK,502
7/4/20,UK,625
7/5/20,UK,519
7/6/20,UK,359
7/7/20,UK,584
7/8/20,UK,637
7/9/20,UK,643
7/10/20,UK,524
7/11/20,UK,826
7/12/20,UK,650
7/13/20,UK,537
7/14/20,UK,1240
7/15/20,UK,538
7/16/20,UK,647
7/17/20,UK,687
7/18/20,UK,829
7/19/20,UK,726
7/20/20,UK,586
7/21/20,UK,445
7/22/20,UK,563
7/23/20,UK,779
7/24/20,UK,769
7/25/20,UK,770
7/26/20,UK,750
7/27/20,UK,688
7/28/20,UK,553
7/29/20,UK,802
7/30/20,UK,847
7/31/20,UK,883
8/1/20,UK,769
8/2/20,UK,747
8/3/20,UK,942
8/4/20,UK,675
8/5/20,UK,906
8/6/20,UK,964
8/7/20,UK,900
8/8/20,UK,765
8/9/20,UK,1113
8/10/20,UK,818
8/11/20,UK,1150
8/12/20,UK,1039
8/13/20,UK,1148
8/14/20,UK,1461
8/15/20,UK,1042
8/16/20,UK,1111
8/17/20,UK,721
8/18/20,UK,1113
8/19/20,UK,831
8/20/20,UK,1195
8/21/20,UK,1060
8/22/20,UK,1332
8/23/20,UK,1048
8/24/20,UK,977
8/25/20,UK,1201
8/26/20,UK,1146
8/27/20,UK,1542
8/28/20,UK,1297
8/29/20,UK,1110
8/30/20,UK,1752
8/31/20,UK,1415
9/1/20,UK,1332
9/2/20,UK,1514
9/3/20,UK,1779
9/4/20,UK,1978
9/5/20,UK,1827
9/6/20,UK,2987
9/7/20,UK,2953
9/8/20,UK,2481
9/9/20,UK,2681
9/10/20,UK,2931
9/11/20,UK,3544
9/12/20,UK,3504
9/13/20,UK,3338
9/14/20,UK,2625
9/15/20,UK,3115
9/16/20,UK,4007
9/17/20,UK,3410
9/18/20,UK,4329
9/19/20,UK,4429
9/20/20,UK,3899
9/21/20,UK,4378
9/22/20,UK,4936
9/23/20,UK,6187
9/24/20,UK,6644
9/25/20,UK,6878
9/26/20,UK,6050
9/27/20,UK,5700
9/28/20,UK,4056
9/29/20,UK,7156
9/30/20,UK,7117
10/1/20,UK,6929
10/2/20,UK,6994
10/3/20,UK,12885
10/4/20,UK,22965
10/5/20,UK,12603
10/6/20,UK,14557
10/7/20,UK,14173
10/8/20,UK,17550
10/9/20,UK,13888
10/10/20,UK,15175
10/11/20,UK,12882
10/12/20,UK,14011
10/13/20,UK,17250
10/14/20,UK,19751
10/15/20,UK,18996
10/16/20,UK,15657
10/17/20,UK,16186
10/18/20,UK,16994
10/19/20,UK,18830
10/20/20,UK,21365
10/21/20,UK,26707
10/22/20,UK,21257
10/23/20,UK,20559
10/24/20,UK,23033
10/25/20,UK,19797
10/26/20,UK,20900
10/27/20,UK,22924
10/28/20,UK,24714
10/29/20,UK,23078
10/30/20,UK,24418
10/31/20,UK,21919
11/1/20,UK,23261
11/2/20,UK,18967
11/3/20,UK,20078
11/4/20,UK,25206
11/5/20,UK,24164
11/6/20,UK,23322
11/7/20,UK,24979
11/8/20,UK,20580
11/9/20,UK,21397
11/10/20,UK,20451
11/11/20,UK,23000
11/12/20,UK,33517
11/13/20,UK,27316
11/14/20,UK,26876
11/15/20,UK,24977
11/16/20,UK,21416
11/17/20,UK,20060
11/18/20,UK,19645
11/19/20,UK,22936
11/20/20,UK,20274
11/21/20,UK,19921
11/22/20,UK,18667
11/23/20,UK,15465
11/24/20,UK,11344
11/25/20,UK,18261
11/26/20,UK,17557
11/27/20,UK,14821
11/28/20,UK,15891
11/29/20,UK,12164
11/30/20,UK,12428
12/1/20,UK,13497
12/2/20,UK,16237
12/3/20,UK,14951
12/4/20,UK,16382
12/5/20,UK,15579
12/6/20,UK,17372
12/7/20,UK,14774
12/8/20,UK,12386
12/9/20,UK,16634
12/10/20,UK,21066
12/11/20,UK,21784
12/12/20,UK,21554
12/13/20,UK,18541
12/14/20,UK,20377
12/15/20,UK,18569
12/16/20,UK,25300
12/17/20,UK,35532
12/18/20,UK,28560
12/19/20,UK,27249
12/20/20,UK,36084
12/21/20,UK,33517
12/22/20,UK,36931
12/23/20,UK,39387
12/24/20,UK,39149
12/25/20,UK,32803
12/26/20,UK,34788
12/27/20,UK,32493
12/28/20,UK,41460
12/29/20,UK,53275
12/30/20,UK,50239
12/31/20,UK,56029
1/1/21,UK,53458
1/2/21,UK,57853
1/3/21,UK,55157
1/4/21,UK,58923
1/5/21,UK,61087
1/6/21,UK,62556
1/7/21,UK,52787
1/8/21,UK,68192
1/9/21,UK,60098
1/10/21,UK,55026
1/11/21,UK,46275
1/12/21,UK,45648
1/13/21,UK,47662
1/14/21,UK,48804
1/15/21,UK,55885
1/16/21,UK,41428
1/17/21,UK,38670
1/18/21,UK,37610
1/19/21,UK,33454
1/20/21,UK,38992
1/21/21,UK,37977
1/22/21,UK,40321
1/23/21,UK,33652
1/24/21,UK,30111
1/25/21,UK,22244
1/26/21,UK,20167
1/27/21,UK,25369
1/28/21,UK,28811
1/29/21,UK,29145
1/30/21,UK,23400
1/31/21,UK,21190
2/1/21,UK,18668
2/2/21,UK,16906
2/3/21,UK,19215
2/4/21,UK,20734
2/5/21,UK,19204
2/6/21,UK,18363
2/7/21,UK,15904
2/8/21,UK,14138
2/9/21,UK,12441
2/10/21,UK,13077
2/11/21,UK,13543
2/12/21,UK,15198
2/13/21,UK,13355
2/14/21,UK,10991
2/15/21,UK,9776
2/16/21,UK,10636
2/17/21,UK,12760
2/18/21,UK,12095
2/19/21,UK,12099
2/20/21,UK,10453
2/21/21,UK,9835
2/22/21,UK,10659
2/23/21,UK,8523
2/24/21,UK,9947
2/25/21,UK,10020
2/26/21,UK,8588
2/27/21,UK,7457
2/28/21,UK,6055
3/1/21,UK,5462
3/2/21,UK,6411
3/3/21,UK,6420
3/4/21,UK,6644
3/5/21,UK,6024
3/6/21,UK,6118
3/7/21,UK,5260
3/8/21,UK,4823
3/9/21,UK,5869
3/10/21,UK,6021
3/11/21,UK,6835
3/12/21,UK,6684
3/13/21,UK,5617
3/14/21,UK,4695
3/15/21,UK,5130
3/16/21,UK,5363
3/17/21,UK,5793
3/18/21,UK,6332
3/19/21,UK,4872
3/20/21,UK,5639
3/21/21,UK,5356
3/22/21,UK,5407
3/23/21,UK,5417
3/24/21,UK,5626
3/25/21,UK,6277
3/26/21,UK,6235
3/27/21,UK,3909
3/28/21,UK,3947
3/29/21,UK,4783
3/30/21,UK,4071
3/31/21,UK,4115
4/1/21,UK,4565
4/2/21,UK,3422
4/3/21,UK,3424
4/4/21,UK,2405
4/5/21,UK,2831
4/6/21,UK,2404
4/7/21,UK,2797
4/8/21,UK,3124
4/9/21,UK,-4787
4/10/21,UK,2713
4/11/21,UK,1730
4/12/21,UK,3686
4/13/21,UK,2505
4/14/21,UK,2529
4/15/21,UK,2766
4/16/21,UK,2807
4/17/21,UK,2273
4/18/21,UK,1884
4/19/21,UK,3054
4/20/21,UK,2530
4/21/21,UK,2424
4/22/21,UK,2766
4/23/21,UK,2754
4/24/21,UK,2122
4/25/21,UK,1733
4/26/21,UK,2119
4/27/21,UK,2697
4/28/21,UK,2131
4/29/21,UK,2459
4/30/21,UK,2397
5/1/21,UK,1911
5/2/21,UK,1674
5/3/21,UK,1674
5/4/21,UK,1984
5/5/21,UK,2155
5/6/21,UK,2618
5/7/21,UK,2490
5/8/21,UK,2056
5/9/21,UK,1770
5/10/21,UK,2378
5/11/21,UK,2490
5/12/21,UK,2296
5/13/21,UK,2663
5/14/21,UK,2198
5/15/21,UK,2060
5/16/21,UK,1926
5/17/21,UK,1993
5/18/21,UK,-2362
5/19/21,UK,2146
5/20/21,UK,2699
5/21/21,UK,2708
5/22/21,UK,2524
5/23/21,UK,2093
5/24/21,UK,2370
5/25/21,UK,2417
5/26/21,UK,2991
5/27/21,UK,3384
5/28/21,UK,4030
5/29/21,UK,3241
5/30/21,UK,3114
5/31/21,UK,3294
6/1/21,UK,3102
6/2/21,UK,4264
6/3/21,UK,5181
6/4/21,UK,6144
6/5/21,UK,5655
6/6/21,UK,5225
6/7/21,UK,5597
6/8/21,UK,5973
6/9/21,UK,7322
6/10/21,UK,7239
6/11/21,UK,7960
6/12/21,UK,7552
6/13/21,UK,7334
6/14/21,UK,7621
6/15/21,UK,7594
6/16/21,UK,8811
6/17/21,UK,10823
6/18/21,UK,10287
6/19/21,UK,10076
6/20/21,UK,9077
6/21/21,UK,10468
6/22/21,UK,11507
6/23/21,UK,15943
6/24/21,UK,16705
6/25/21,UK,15374
6/26/21,UK,17946
6/27/21,UK,14633
6/28/21,UK,22723
6/29/21,UK,20261
6/30/21,UK,25670
7/1/21,UK,27646
7/2/21,UK,26863
7/3/21,UK,24465
7/4/21,UK,23896
7/5/21,UK,27106
7/6/21,UK,28629
7/7/21,UK,32061
7/8/21,UK,32096
7/9/21,UK,35885
7/10/21,UK,31835
7/11/21,UK,31382
7/12/21,UK,34810
7/13/21,UK,36500
7/14/21,UK,42183
7/15/21,UK,48641
7/16/21,UK,51949
7/17/21,UK,54183
7/18/21,UK,47848
7/19/21,UK,40671
7/20/21,UK,46688
7/21/21,UK,44081
7/22/21,UK,40029
7/23/21,UK,36093
7/24/21,UK,31624
7/25/21,UK,28937
7/26/21,UK,24932
7/27/21,UK,23401
7/28/21,UK,25713
7/29/21,UK,30871
7/30/21,UK,29323
7/31/21,UK,25782
8/1/21,UK,24173
8/2/21,UK,22287
8/3/21,UK,21855
8/4/21,UK,29151
8/5/21,UK,30009
8/6/21,UK,31633
8/7/21,UK,28344
8/8/21,UK,27244
8/9/21,UK,25056
8/10/21,UK,23469
8/11/21,UK,29381
8/12/21,UK,32885
8/13/21,UK,32539
8/14/21,UK,29226
8/15/21,UK,26484
8/16/21,UK,28358
8/17/21,UK,26709
8/18/21,UK,33758
8/19/21,UK,36533
8/20/21,UK,37128
8/21/21,UK,31886
8/22/21,UK,32034
8/23/21,UK,31856
8/24/21,UK,30762
8/25/21,UK,35618
8/26/21,UK,38117
8/27/21,UK,37854
8/28/21,UK,32142
8/29/21,UK,32992
8/30/21,UK,26285
8/31/21,UK,32167
9/1/21,UK,35577
9/2/21,UK,37982
9/3/21,UK,42355
9/4/21,UK,36725
9/5/21,UK,36545
9/6/21,UK,40976
9/7/21,UK,37535
9/8/21,UK,38579
9/9/21,UK,37570
9/10/21,UK,37012
9/11/21,UK,28899
9/12/21,UK,28641
9/13/21,UK,30416
9/14/21,UK,26763
9/15/21,UK,29901
9/16/21,UK,26619
9/17/21,UK,32566
9/18/21,UK,29476
9/19/21,UK,29298
9/20/21,UK,35943
9/21/21,UK,31188
9/22/21,UK,33829
9/23/21,UK,35847
9/24/21,UK,35716
9/25/21,UK,29976
9/26/21,UK,33068
9/27/21,UK,37583
9/28/21,UK,34847
9/29/21,UK,35266
9/30/21,UK,35833
10/1/21,UK,34684
10/2/21,UK,29520
10/3/21,UK,29719
10/4/21,UK,34502
10/5/21,UK,33190
10/6/21,UK,38922
10/7/21,UK,39898
10/8/21,UK,35120
10/9/21,UK,39493
10/10/21,UK,33654
10/11/21,UK,39738
10/12/21,UK,37855
1/22/20,Uruguay,0
1/23/20,Uruguay,0
1/24/20,Uruguay,0
1/25/20,Uruguay,0
1/26/20,Uruguay,0
1/27/20,Uruguay,0
1/28/20,Uruguay,0
1/29/20,Uruguay,0
1/30/20,Uruguay,0
1/31/20,Uruguay,0
2/1/20,Uruguay,0
2/2/20,Uruguay,0
2/3/20,Uruguay,0
2/4/20,Uruguay,0
2/5/20,Uruguay,0
2/6/20,Uruguay,0
2/7/20,Uruguay,0
2/8/20,Uruguay,0
2/9/20,Uruguay,0
2/10/20,Uruguay,0
2/11/20,Uruguay,0
2/12/20,Uruguay,0
2/13/20,Uruguay,0
2/14/20,Uruguay,0
2/15/20,Uruguay,0
2/16/20,Uruguay,0
2/17/20,Uruguay,0
2/18/20,Uruguay,0
2/19/20,Uruguay,0
2/20/20,Uruguay,0
2/21/20,Uruguay,0
2/22/20,Uruguay,0
2/23/20,Uruguay,0
2/24/20,Uruguay,0
2/25/20,Uruguay,0
2/26/20,Uruguay,0
2/27/20,Uruguay,0
2/28/20,Uruguay,0
2/29/20,Uruguay,0
3/1/20,Uruguay,0
3/2/20,Uruguay,0
3/3/20,Uruguay,0
3/4/20,Uruguay,0
3/5/20,Uruguay,0
3/6/20,Uruguay,0
3/7/20,Uruguay,0
3/8/20,Uruguay,0
3/9/20,Uruguay,0
3/10/20,Uruguay,0
3/11/20,Uruguay,0
3/12/20,Uruguay,0
3/13/20,Uruguay,4
3/14/20,Uruguay,2
3/15/20,Uruguay,2
3/16/20,Uruguay,21
3/17/20,Uruguay,21
3/18/20,Uruguay,29
3/19/20,Uruguay,15
3/20/20,Uruguay,16
3/21/20,Uruguay,25
3/22/20,Uruguay,23
3/23/20,Uruguay,4
3/24/20,Uruguay,27
3/25/20,Uruguay,28
3/26/20,Uruguay,21
3/27/20,Uruguay,36
3/28/20,Uruguay,29
3/29/20,Uruguay,6
3/30/20,Uruguay,11
3/31/20,Uruguay,18
4/1/20,Uruguay,12
4/2/20,Uruguay,19
4/3/20,Uruguay,17
4/4/20,Uruguay,14
4/5/20,Uruguay,6
4/6/20,Uruguay,9
4/7/20,Uruguay,9
4/8/20,Uruguay,32
4/9/20,Uruguay,17
4/10/20,Uruguay,21
4/11/20,Uruguay,7
4/12/20,Uruguay,-21
4/13/20,Uruguay,3
4/14/20,Uruguay,9
4/15/20,Uruguay,1
4/16/20,Uruguay,9
4/17/20,Uruguay,6
4/18/20,Uruguay,9
4/19/20,Uruguay,11
4/20/20,Uruguay,7
4/21/20,Uruguay,8
4/22/20,Uruguay,6
4/23/20,Uruguay,8
4/24/20,Uruguay,6
4/25/20,Uruguay,33
4/26/20,Uruguay,10
4/27/20,Uruguay,14
4/28/20,Uruguay,5
4/29/20,Uruguay,5
4/30/20,Uruguay,13
5/1/20,Uruguay,5
5/2/20,Uruguay,4
5/3/20,Uruguay,3
5/4/20,Uruguay,2
5/5/20,Uruguay,13
5/6/20,Uruguay,3
5/7/20,Uruguay,11
5/8/20,Uruguay,10
5/9/20,Uruguay,8
5/10/20,Uruguay,5
5/11/20,Uruguay,4
5/12/20,Uruguay,6
5/13/20,Uruguay,2
5/14/20,Uruguay,5
5/15/20,Uruguay,8
5/16/20,Uruguay,1
5/17/20,Uruguay,1
5/18/20,Uruguay,3
5/19/20,Uruguay,1
5/20/20,Uruguay,8
5/21/20,Uruguay,3
5/22/20,Uruguay,4
5/23/20,Uruguay,11
5/24/20,Uruguay,5
5/25/20,Uruguay,18
5/26/20,Uruguay,2
5/27/20,Uruguay,14
5/28/20,Uruguay,8
5/29/20,Uruguay,5
5/30/20,Uruguay,5
5/31/20,Uruguay,2
6/1/20,Uruguay,2
6/2/20,Uruguay,1
6/3/20,Uruguay,2
6/4/20,Uruguay,4
6/5/20,Uruguay,2
6/6/20,Uruguay,11
6/7/20,Uruguay,0
6/8/20,Uruguay,0
6/9/20,Uruguay,1
6/10/20,Uruguay,1
6/11/20,Uruguay,0
6/12/20,Uruguay,0
6/13/20,Uruguay,0
6/14/20,Uruguay,1
6/15/20,Uruguay,0
6/16/20,Uruguay,1
6/17/20,Uruguay,0
6/18/20,Uruguay,1
6/19/20,Uruguay,3
6/20/20,Uruguay,6
6/21/20,Uruguay,17
6/22/20,Uruguay,6
6/23/20,Uruguay,3
6/24/20,Uruguay,17
6/25/20,Uruguay,5
6/26/20,Uruguay,12
6/27/20,Uruguay,5
6/28/20,Uruguay,5
6/29/20,Uruguay,3
6/30/20,Uruguay,4
7/1/20,Uruguay,7
7/2/20,Uruguay,4
7/3/20,Uruguay,5
7/4/20,Uruguay,3
7/5/20,Uruguay,1
7/6/20,Uruguay,4
7/7/20,Uruguay,5
7/8/20,Uruguay,9
7/9/20,Uruguay,3
7/10/20,Uruguay,8
7/11/20,Uruguay,1
7/12/20,Uruguay,1
7/13/20,Uruguay,2
7/14/20,Uruguay,8
7/15/20,Uruguay,12
7/16/20,Uruguay,17
7/17/20,Uruguay,11
7/18/20,Uruguay,7
7/19/20,Uruguay,10
7/20/20,Uruguay,10
7/21/20,Uruguay,32
7/22/20,Uruguay,21
7/23/20,Uruguay,24
7/24/20,Uruguay,25
7/25/20,Uruguay,8
7/26/20,Uruguay,18
7/27/20,Uruguay,10
7/28/20,Uruguay,16
7/29/20,Uruguay,19
7/30/20,Uruguay,6
7/31/20,Uruguay,21
8/1/20,Uruguay,14
8/2/20,Uruguay,8
8/3/20,Uruguay,5
8/4/20,Uruguay,9
8/5/20,Uruguay,9
8/6/20,Uruguay,9
8/7/20,Uruguay,7
8/8/20,Uruguay,10
8/9/20,Uruguay,18
8/10/20,Uruguay,11
8/11/20,Uruguay,21
8/12/20,Uruguay,8
8/13/20,Uruguay,16
8/14/20,Uruguay,12
8/15/20,Uruguay,13
8/16/20,Uruguay,6
8/17/20,Uruguay,17
8/18/20,Uruguay,28
8/19/20,Uruguay,8
8/20/20,Uruguay,13
8/21/20,Uruguay,10
8/22/20,Uruguay,5
8/23/20,Uruguay,6
8/24/20,Uruguay,6
8/25/20,Uruguay,3
8/26/20,Uruguay,7
8/27/20,Uruguay,8
8/28/20,Uruguay,5
8/29/20,Uruguay,14
8/30/20,Uruguay,15
8/31/20,Uruguay,10
9/1/20,Uruguay,16
9/2/20,Uruguay,15
9/3/20,Uruguay,10
9/4/20,Uruguay,17
9/5/20,Uruguay,16
9/6/20,Uruguay,10
9/7/20,Uruguay,14
9/8/20,Uruguay,19
9/9/20,Uruguay,29
9/10/20,Uruguay,18
9/11/20,Uruguay,14
9/12/20,Uruguay,7
9/13/20,Uruguay,28
9/14/20,Uruguay,4
9/15/20,Uruguay,15
9/16/20,Uruguay,29
9/17/20,Uruguay,20
9/18/20,Uruguay,14
9/19/20,Uruguay,14
9/20/20,Uruguay,13
9/21/20,Uruguay,10
9/22/20,Uruguay,7
9/23/20,Uruguay,12
9/24/20,Uruguay,13
9/25/20,Uruguay,8
9/26/20,Uruguay,31
9/27/20,Uruguay,10
9/28/20,Uruguay,2
9/29/20,Uruguay,23
9/30/20,Uruguay,13
10/1/20,Uruguay,15
10/2/20,Uruguay,36
10/3/20,Uruguay,25
10/4/20,Uruguay,23
10/5/20,Uruguay,10
10/6/20,Uruguay,22
10/7/20,Uruguay,29
10/8/20,Uruguay,20
10/9/20,Uruguay,25
10/10/20,Uruguay,17
10/11/20,Uruguay,26
10/12/20,Uruguay,19
10/13/20,Uruguay,24
10/14/20,Uruguay,51
10/15/20,Uruguay,29
10/16/20,Uruguay,33
10/17/20,Uruguay,51
10/18/20,Uruguay,30
10/19/20,Uruguay,29
10/20/20,Uruguay,63
10/21/20,Uruguay,40
10/22/20,Uruguay,38
10/23/20,Uruguay,58
10/24/20,Uruguay,48
10/25/20,Uruguay,44
10/26/20,Uruguay,21
10/27/20,Uruguay,44
10/28/20,Uruguay,65
10/29/20,Uruguay,63
10/30/20,Uruguay,38
10/31/20,Uruguay,42
11/1/20,Uruguay,25
11/2/20,Uruguay,16
11/3/20,Uruguay,31
11/4/20,Uruguay,49
11/5/20,Uruguay,64
11/6/20,Uruguay,61
11/7/20,Uruguay,71
11/8/20,Uruguay,73
11/9/20,Uruguay,46
11/10/20,Uruguay,60
11/11/20,Uruguay,80
11/12/20,Uruguay,95
11/13/20,Uruguay,88
11/14/20,Uruguay,74
11/15/20,Uruguay,73
11/16/20,Uruguay,74
11/17/20,Uruguay,104
11/18/20,Uruguay,88
11/19/20,Uruguay,81
11/20/20,Uruguay,100
11/21/20,Uruguay,87
11/22/20,Uruguay,135
11/23/20,Uruguay,64
11/24/20,Uruguay,107
11/25/20,Uruguay,118
11/26/20,Uruguay,129
11/27/20,Uruguay,186
11/28/20,Uruguay,208
11/29/20,Uruguay,205
11/30/20,Uruguay,141
12/1/20,Uruguay,167
12/2/20,Uruguay,201
12/3/20,Uruguay,230
12/4/20,Uruguay,276
12/5/20,Uruguay,234
12/6/20,Uruguay,338
12/7/20,Uruguay,202
12/8/20,Uruguay,301
12/9/20,Uruguay,298
12/10/20,Uruguay,383
12/11/20,Uruguay,362
12/12/20,Uruguay,331
12/13/20,Uruguay,528
12/14/20,Uruguay,321
12/15/20,Uruguay,389
12/16/20,Uruguay,475
12/17/20,Uruguay,543
12/18/20,Uruguay,514
12/19/20,Uruguay,607
12/20/20,Uruguay,491
12/21/20,Uruguay,429
12/22/20,Uruguay,524
12/23/20,Uruguay,709
12/24/20,Uruguay,747
12/25/20,Uruguay,391
12/26/20,Uruguay,370
12/27/20,Uruguay,510
12/28/20,Uruguay,578
12/29/20,Uruguay,656
12/30/20,Uruguay,518
12/31/20,Uruguay,639
1/1/21,Uruguay,634
1/2/21,Uruguay,522
1/3/21,Uruguay,548
1/4/21,Uruguay,603
1/5/21,Uruguay,678
1/6/21,Uruguay,944
1/7/21,Uruguay,759
1/8/21,Uruguay,532
1/9/21,Uruguay,635
1/10/21,Uruguay,1212
1/11/21,Uruguay,715
1/12/21,Uruguay,945
1/13/21,Uruguay,629
1/14/21,Uruguay,1514
1/15/21,Uruguay,957
1/16/21,Uruguay,723
1/17/21,Uruguay,709
1/18/21,Uruguay,485
1/19/21,Uruguay,583
1/20/21,Uruguay,848
1/21/21,Uruguay,698
1/22/21,Uruguay,1178
1/23/21,Uruguay,797
1/24/21,Uruguay,666
1/25/21,Uruguay,408
1/26/21,Uruguay,639
1/27/21,Uruguay,648
1/28/21,Uruguay,559
1/29/21,Uruguay,642
1/30/21,Uruguay,652
1/31/21,Uruguay,557
2/1/21,Uruguay,390
2/2/21,Uruguay,539
2/3/21,Uruguay,548
2/4/21,Uruguay,589
2/5/21,Uruguay,499
2/6/21,Uruguay,509
2/7/21,Uruguay,499
2/8/21,Uruguay,339
2/9/21,Uruguay,503
2/10/21,Uruguay,625
2/11/21,Uruguay,476
2/12/21,Uruguay,574
2/13/21,Uruguay,631
2/14/21,Uruguay,450
2/15/21,Uruguay,451
2/16/21,Uruguay,365
2/17/21,Uruguay,483
2/18/21,Uruguay,544
2/19/21,Uruguay,625
2/20/21,Uruguay,786
2/21/21,Uruguay,652
2/22/21,Uruguay,495
2/23/21,Uruguay,663
2/24/21,Uruguay,901
2/25/21,Uruguay,821
2/26/21,Uruguay,847
2/27/21,Uruguay,820
2/28/21,Uruguay,632
3/1/21,Uruguay,595
3/2/21,Uruguay,582
3/3/21,Uruguay,903
3/4/21,Uruguay,871
3/5/21,Uruguay,984
3/6/21,Uruguay,1081
3/7/21,Uruguay,827
3/8/21,Uruguay,863
3/9/21,Uruguay,827
3/10/21,Uruguay,957
3/11/21,Uruguay,1233
3/12/21,Uruguay,1357
3/13/21,Uruguay,1059
3/14/21,Uruguay,1558
3/15/21,Uruguay,1171
3/16/21,Uruguay,908
3/17/21,Uruguay,1368
3/18/21,Uruguay,1678
3/19/21,Uruguay,1585
3/20/21,Uruguay,1522
3/21/21,Uruguay,1614
3/22/21,Uruguay,2693
3/23/21,Uruguay,1777
3/24/21,Uruguay,1805
3/25/21,Uruguay,1646
3/26/21,Uruguay,2885
3/27/21,Uruguay,2935
3/28/21,Uruguay,2128
3/29/21,Uruguay,2178
3/30/21,Uruguay,2877
3/31/21,Uruguay,3088
4/1/21,Uruguay,2639
4/2/21,Uruguay,3380
4/3/21,Uruguay,2336
4/4/21,Uruguay,3853
4/5/21,Uruguay,2201
4/6/21,Uruguay,3105
4/7/21,Uruguay,3924
4/8/21,Uruguay,3670
4/9/21,Uruguay,7289
4/10/21,Uruguay,3434
4/11/21,Uruguay,3262
4/12/21,Uruguay,2531
4/13/21,Uruguay,2257
4/14/21,Uruguay,2659
4/15/21,Uruguay,4410
4/16/21,Uruguay,3070
4/17/21,Uruguay,2831
4/18/21,Uruguay,2344
4/19/21,Uruguay,2289
4/20/21,Uruguay,2294
4/21/21,Uruguay,3274
4/22/21,Uruguay,3290
4/23/21,Uruguay,3646
4/24/21,Uruguay,2789
4/25/21,Uruguay,2539
4/26/21,Uruguay,2484
4/27/21,Uruguay,2747
4/28/21,Uruguay,2931
4/29/21,Uruguay,2707
4/30/21,Uruguay,2694
5/1/21,Uruguay,2480
5/2/21,Uruguay,1584
5/3/21,Uruguay,1628
5/4/21,Uruguay,2826
5/5/21,Uruguay,2921
5/6/21,Uruguay,3582
5/7/21,Uruguay,2697
5/8/21,Uruguay,2654
5/9/21,Uruguay,1883
5/10/21,Uruguay,2187
5/11/21,Uruguay,2977
5/12/21,Uruguay,2255
5/13/21,Uruguay,3799
5/14/21,Uruguay,3305
5/15/21,Uruguay,2873
5/16/21,Uruguay,2433
5/17/21,Uruguay,2394
5/18/21,Uruguay,3120
5/19/21,Uruguay,3339
5/20/21,Uruguay,4576
5/21/21,Uruguay,4599
5/22/21,Uruguay,3469
5/23/21,Uruguay,3089
5/24/21,Uruguay,2790
5/25/21,Uruguay,3971
5/26/21,Uruguay,4576
5/27/21,Uruguay,3937
5/28/21,Uruguay,1826
5/29/21,Uruguay,5974
5/30/21,Uruguay,3316
5/31/21,Uruguay,3015
6/1/21,Uruguay,3503
6/2/21,Uruguay,3518
6/3/21,Uruguay,2887
6/4/21,Uruguay,4079
6/5/21,Uruguay,4213
6/6/21,Uruguay,3832
6/7/21,Uruguay,2248
6/8/21,Uruguay,4195
6/9/21,Uruguay,3427
6/10/21,Uruguay,3622
6/11/21,Uruguay,3457
6/12/21,Uruguay,2986
6/13/21,Uruguay,2043
6/14/21,Uruguay,2305
6/15/21,Uruguay,2797
6/16/21,Uruguay,2900
6/17/21,Uruguay,2147
6/18/21,Uruguay,2716
6/19/21,Uruguay,1999
6/20/21,Uruguay,1488
6/21/21,Uruguay,1517
6/22/21,Uruguay,2079
6/23/21,Uruguay,1786
6/24/21,Uruguay,1747
6/25/21,Uruguay,1586
6/26/21,Uruguay,1279
6/27/21,Uruguay,1007
6/28/21,Uruguay,1049
6/29/21,Uruguay,1263
6/30/21,Uruguay,1172
7/1/21,Uruguay,1250
7/2/21,Uruguay,817
7/3/21,Uruguay,761
7/4/21,Uruguay,531
7/5/21,Uruguay,577
7/6/21,Uruguay,733
7/7/21,Uruguay,646
7/8/21,Uruguay,633
7/9/21,Uruguay,604
7/10/21,Uruguay,379
7/11/21,Uruguay,298
7/12/21,Uruguay,297
7/13/21,Uruguay,421
7/14/21,Uruguay,407
7/15/21,Uruguay,337
7/16/21,Uruguay,439
7/17/21,Uruguay,253
7/18/21,Uruguay,142
7/19/21,Uruguay,197
7/20/21,Uruguay,304
7/21/21,Uruguay,237
7/22/21,Uruguay,298
7/23/21,Uruguay,240
7/24/21,Uruguay,160
7/25/21,Uruguay,120
7/26/21,Uruguay,153
7/27/21,Uruguay,209
7/28/21,Uruguay,183
7/29/21,Uruguay,211
